datetime_local,ALLSKY_SFC_SW_DWN,T2M
2025-06-04 04:00:00+00:00,0.0,27.28
2025-06-04 05:00:00+00:00,0.0,27.21
2025-06-04 06:00:00+00:00,0.0,27.1
2025-06-04 07:00:00+00:00,0.0,26.95
2025-06-04 08:00:00+00:00,0.0,26.79
2025-06-04 09:00:00+00:00,0.0,26.7
2025-06-04 10:00:00+00:00,0.0,26.65
2025-06-04 11:00:00+00:00,0.0,26.64
2025-06-04 12:00:00+00:00,0.0,26.63
2025-06-04 13:00:00+00:00,0.0,26.69
2025-06-04 14:00:00+00:00,33.97,26.87
2025-06-04 15:00:00+00:00,156.9,27.4
2025-06-04 16:00:00+00:00,315.17,27.72
2025-06-04 17:00:00+00:00,506.23,28.01
2025-06-04 18:00:00+00:00,634.1,28.25
2025-06-04 19:00:00+00:00,677.75,28.39
2025-06-04 20:00:00+00:00,516.6,28.46
2025-06-04 21:00:00+00:00,503.58,28.52
2025-06-04 22:00:00+00:00,356.9,28.55
2025-06-04 23:00:00+00:00,226.8,28.53
2025-06-05 00:00:00+00:00,95.35,28.43
2025-06-05 01:00:00+00:00,9.27,28.08
2025-06-05 02:00:00+00:00,0.0,27.73
2025-06-05 03:00:00+00:00,0.0,27.53
2025-06-05 04:00:00+00:00,0.0,27.35
2025-06-05 05:00:00+00:00,0.0,27.21
2025-06-05 06:00:00+00:00,0.0,27.09
2025-06-05 07:00:00+00:00,0.0,26.98
2025-06-05 08:00:00+00:00,0.0,26.86
2025-06-05 09:00:00+00:00,0.0,26.75
2025-06-05 10:00:00+00:00,0.0,26.63
2025-06-05 11:00:00+00:00,0.0,26.51
2025-06-05 12:00:00+00:00,0.0,26.45
2025-06-05 13:00:00+00:00,0.0,26.42
2025-06-05 14:00:00+00:00,31.08,26.54
2025-06-05 15:00:00+00:00,144.43,26.99
2025-06-05 16:00:00+00:00,267.62,27.24
2025-06-05 17:00:00+00:00,414.85,27.45
2025-06-05 18:00:00+00:00,417.67,27.62
2025-06-05 19:00:00+00:00,448.17,27.72
2025-06-05 20:00:00+00:00,519.5,27.71
2025-06-05 21:00:00+00:00,469.92,27.66
2025-06-05 22:00:00+00:00,352.33,27.55
2025-06-05 23:00:00+00:00,227.9,27.44
2025-06-06 00:00:00+00:00,104.9,27.38
2025-06-06 01:00:00+00:00,9.12,27.24
2025-06-06 02:00:00+00:00,0.0,27.15
2025-06-06 03:00:00+00:00,0.0,27.14
2025-06-06 04:00:00+00:00,0.0,27.14
2025-06-06 05:00:00+00:00,0.0,27.11
2025-06-06 06:00:00+00:00,0.0,27.08
2025-06-06 07:00:00+00:00,0.0,27.02
2025-06-06 08:00:00+00:00,0.0,26.98
2025-06-06 09:00:00+00:00,0.0,26.93
2025-06-06 10:00:00+00:00,0.0,26.9
2025-06-06 11:00:00+00:00,0.0,26.87
2025-06-06 12:00:00+00:00,0.0,26.83
2025-06-06 13:00:00+00:00,0.0,26.78
2025-06-06 14:00:00+00:00,26.77,26.84
2025-06-06 15:00:00+00:00,138.35,27.18
2025-06-06 16:00:00+00:00,242.18,27.34
2025-06-06 17:00:00+00:00,382.55,27.52
2025-06-06 18:00:00+00:00,495.38,27.77
2025-06-06 19:00:00+00:00,465.15,28.06
2025-06-06 20:00:00+00:00,547.45,28.25
2025-06-06 21:00:00+00:00,435.85,28.36
2025-06-06 22:00:00+00:00,385.83,28.33
2025-06-06 23:00:00+00:00,249.2,28.26
2025-06-07 00:00:00+00:00,107.03,28.08
2025-06-07 01:00:00+00:00,11.57,27.73
2025-06-07 02:00:00+00:00,0.0,27.47
2025-06-07 03:00:00+00:00,0.0,27.38
2025-06-07 04:00:00+00:00,0.0,27.28
2025-06-07 05:00:00+00:00,0.0,27.16
2025-06-07 06:00:00+00:00,0.0,27.06
2025-06-07 07:00:00+00:00,0.0,26.97
2025-06-07 08:00:00+00:00,0.0,26.92
2025-06-07 09:00:00+00:00,0.0,26.93
2025-06-07 10:00:00+00:00,0.0,26.89
2025-06-07 11:00:00+00:00,0.0,26.8
2025-06-07 12:00:00+00:00,0.0,26.73
2025-06-07 13:00:00+00:00,0.0,26.65
2025-06-07 14:00:00+00:00,39.22,26.8
2025-06-07 15:00:00+00:00,210.8,27.45
2025-06-07 16:00:00+00:00,432.05,27.85
2025-06-07 17:00:00+00:00,614.3,28.21
2025-06-07 18:00:00+00:00,721.83,28.55
2025-06-07 19:00:00+00:00,752.97,28.83
2025-06-07 20:00:00+00:00,760.28,29.03
2025-06-07 21:00:00+00:00,690.58,29.13
2025-06-07 22:00:00+00:00,543.7,29.15
2025-06-07 23:00:00+00:00,336.27,29.08
2025-06-08 00:00:00+00:00,149.73,28.87
2025-06-08 01:00:00+00:00,13.15,28.4
2025-06-08 02:00:00+00:00,0.0,27.98
2025-06-08 03:00:00+00:00,0.0,27.76
2025-06-08 04:00:00+00:00,0.0,27.56
2025-06-08 05:00:00+00:00,0.0,27.37
2025-06-08 06:00:00+00:00,0.0,27.2
2025-06-08 07:00:00+00:00,0.0,27.08
2025-06-08 08:00:00+00:00,0.0,26.98
2025-06-08 09:00:00+00:00,0.0,26.87
2025-06-08 10:00:00+00:00,0.0,26.77
2025-06-08 11:00:00+00:00,0.0,26.71
2025-06-08 12:00:00+00:00,0.0,26.68
2025-06-08 13:00:00+00:00,0.0,26.65
2025-06-08 14:00:00+00:00,43.78,26.81
2025-06-08 15:00:00+00:00,212.23,27.45
2025-06-08 16:00:00+00:00,424.83,27.77
2025-06-08 17:00:00+00:00,504.0,28.02
2025-06-08 18:00:00+00:00,699.25,28.26
2025-06-08 19:00:00+00:00,684.95,28.44
2025-06-08 20:00:00+00:00,746.05,28.54
2025-06-08 21:00:00+00:00,647.6,28.57
2025-06-08 22:00:00+00:00,499.02,28.52
2025-06-08 23:00:00+00:00,336.42,28.38
2025-06-09 00:00:00+00:00,149.73,28.15
2025-06-09 01:00:00+00:00,13.8,27.68
2025-06-09 02:00:00+00:00,0.0,27.32
2025-06-09 03:00:00+00:00,0.0,27.23
2025-06-09 04:00:00+00:00,0.0,27.2
2025-06-09 05:00:00+00:00,0.0,27.19
2025-06-09 06:00:00+00:00,0.0,27.16
2025-06-09 07:00:00+00:00,0.0,27.06
2025-06-09 08:00:00+00:00,0.0,26.86
2025-06-09 09:00:00+00:00,0.0,26.61
2025-06-09 10:00:00+00:00,0.0,26.37
2025-06-09 11:00:00+00:00,0.0,26.22
2025-06-09 12:00:00+00:00,0.0,26.11
2025-06-09 13:00:00+00:00,0.0,26.06
2025-06-09 14:00:00+00:00,49.33,26.22
2025-06-09 15:00:00+00:00,241.07,26.85
2025-06-09 16:00:00+00:00,454.7,27.09
2025-06-09 17:00:00+00:00,631.7,27.19
2025-06-09 18:00:00+00:00,752.5,27.36
2025-06-09 19:00:00+00:00,817.28,27.55
2025-06-09 20:00:00+00:00,801.28,27.75
2025-06-09 21:00:00+00:00,715.72,27.94
2025-06-09 22:00:00+00:00,557.72,28.05
2025-06-09 23:00:00+00:00,373.02,28.03
2025-06-10 00:00:00+00:00,168.2,27.88
2025-06-10 01:00:00+00:00,15.15,27.5
2025-06-10 02:00:00+00:00,0.0,27.18
2025-06-10 03:00:00+00:00,0.0,27.05
2025-06-10 04:00:00+00:00,0.0,26.99
2025-06-10 05:00:00+00:00,0.0,26.93
2025-06-10 06:00:00+00:00,0.0,26.88
2025-06-10 07:00:00+00:00,0.0,26.8
2025-06-10 08:00:00+00:00,0.0,26.72
2025-06-10 09:00:00+00:00,0.0,26.68
2025-06-10 10:00:00+00:00,0.0,26.6
2025-06-10 11:00:00+00:00,0.0,26.54
2025-06-10 12:00:00+00:00,0.0,26.49
2025-06-10 13:00:00+00:00,0.0,26.42
2025-06-10 14:00:00+00:00,38.4,26.51
2025-06-10 15:00:00+00:00,195.55,27.0
2025-06-10 16:00:00+00:00,383.5,27.3
2025-06-10 17:00:00+00:00,566.6,27.54
2025-06-10 18:00:00+00:00,626.83,27.82
2025-06-10 19:00:00+00:00,717.62,28.1
2025-06-10 20:00:00+00:00,668.25,28.29
2025-06-10 21:00:00+00:00,631.58,28.44
2025-06-10 22:00:00+00:00,489.67,28.5
2025-06-10 23:00:00+00:00,312.95,28.43
2025-06-11 00:00:00+00:00,137.12,28.28
2025-06-11 01:00:00+00:00,12.82,27.88
2025-06-11 02:00:00+00:00,0.0,27.52
2025-06-11 03:00:00+00:00,0.0,27.37
2025-06-11 04:00:00+00:00,0.0,27.27
2025-06-11 05:00:00+00:00,0.0,27.18
2025-06-11 06:00:00+00:00,0.0,27.13
2025-06-11 07:00:00+00:00,0.0,27.07
2025-06-11 08:00:00+00:00,0.0,26.97
2025-06-11 09:00:00+00:00,0.0,26.85
2025-06-11 10:00:00+00:00,0.0,26.76
2025-06-11 11:00:00+00:00,0.0,26.68
2025-06-11 12:00:00+00:00,0.0,26.64
2025-06-11 13:00:00+00:00,0.0,26.57
2025-06-11 14:00:00+00:00,28.75,26.68
2025-06-11 15:00:00+00:00,145.02,27.28
2025-06-11 16:00:00+00:00,320.98,27.67
2025-06-11 17:00:00+00:00,445.95,28.04
2025-06-11 18:00:00+00:00,489.77,28.34
2025-06-11 19:00:00+00:00,723.03,28.55
2025-06-11 20:00:00+00:00,736.65,28.65
2025-06-11 21:00:00+00:00,670.22,28.63
2025-06-11 22:00:00+00:00,510.95,28.55
2025-06-11 23:00:00+00:00,325.1,28.4
2025-06-12 00:00:00+00:00,143.38,28.14
2025-06-12 01:00:00+00:00,12.62,27.75
2025-06-12 02:00:00+00:00,0.0,27.46
2025-06-12 03:00:00+00:00,0.0,27.34
2025-06-12 04:00:00+00:00,0.0,27.22
2025-06-12 05:00:00+00:00,0.0,27.09
2025-06-12 06:00:00+00:00,0.0,26.93
2025-06-12 07:00:00+00:00,0.0,26.83
2025-06-12 08:00:00+00:00,0.0,26.75
2025-06-12 09:00:00+00:00,0.0,26.74
2025-06-12 10:00:00+00:00,0.0,26.73
2025-06-12 11:00:00+00:00,0.0,26.71
2025-06-12 12:00:00+00:00,0.0,26.67
2025-06-12 13:00:00+00:00,0.0,26.63
2025-06-12 14:00:00+00:00,34.65,26.79
2025-06-12 15:00:00+00:00,156.77,27.4
2025-06-12 16:00:00+00:00,314.55,27.78
2025-06-12 17:00:00+00:00,452.95,28.14
2025-06-12 18:00:00+00:00,604.78,28.48
2025-06-12 19:00:00+00:00,678.03,28.73
2025-06-12 20:00:00+00:00,588.83,28.82
2025-06-12 21:00:00+00:00,544.65,28.79
2025-06-12 22:00:00+00:00,350.0,28.68
2025-06-12 23:00:00+00:00,222.4,28.52
2025-06-13 00:00:00+00:00,97.6,28.32
2025-06-13 01:00:00+00:00,9.3,28.01
2025-06-13 02:00:00+00:00,0.0,27.73
2025-06-13 03:00:00+00:00,0.0,27.62
2025-06-13 04:00:00+00:00,0.0,27.54
2025-06-13 05:00:00+00:00,0.0,27.47
2025-06-13 06:00:00+00:00,0.0,27.37
2025-06-13 07:00:00+00:00,0.0,27.24
2025-06-13 08:00:00+00:00,0.0,27.1
2025-06-13 09:00:00+00:00,0.0,26.95
2025-06-13 10:00:00+00:00,0.0,26.83
2025-06-13 11:00:00+00:00,0.0,26.74
2025-06-13 12:00:00+00:00,0.0,26.67
2025-06-13 13:00:00+00:00,0.0,26.64
2025-06-13 14:00:00+00:00,32.38,26.78
2025-06-13 15:00:00+00:00,164.1,27.27
2025-06-13 16:00:00+00:00,327.67,27.55
2025-06-13 17:00:00+00:00,448.8,27.81
2025-06-13 18:00:00+00:00,518.7,28.08
2025-06-13 19:00:00+00:00,543.83,28.38
2025-06-13 20:00:00+00:00,579.75,28.63
2025-06-13 21:00:00+00:00,529.95,28.81
2025-06-13 22:00:00+00:00,446.75,28.88
2025-06-13 23:00:00+00:00,258.73,28.84
2025-06-14 00:00:00+00:00,111.1,28.68
2025-06-14 01:00:00+00:00,11.4,28.25
2025-06-14 02:00:00+00:00,0.0,27.89
2025-06-14 03:00:00+00:00,0.0,27.73
2025-06-14 04:00:00+00:00,0.0,27.58
2025-06-14 05:00:00+00:00,0.0,27.43
2025-06-14 06:00:00+00:00,0.0,27.29
2025-06-14 07:00:00+00:00,0.0,27.17
2025-06-14 08:00:00+00:00,0.0,27.05
2025-06-14 09:00:00+00:00,0.0,26.95
2025-06-14 10:00:00+00:00,0.0,26.86
2025-06-14 11:00:00+00:00,0.0,26.75
2025-06-14 12:00:00+00:00,0.0,26.63
2025-06-14 13:00:00+00:00,0.0,26.5
2025-06-14 14:00:00+00:00,32.35,26.57
2025-06-14 15:00:00+00:00,176.77,27.05
2025-06-14 16:00:00+00:00,378.52,27.35
2025-06-14 17:00:00+00:00,405.73,27.61
2025-06-14 18:00:00+00:00,630.9,27.87
2025-06-14 19:00:00+00:00,657.0,28.09
2025-06-14 20:00:00+00:00,695.53,28.27
2025-06-14 21:00:00+00:00,617.85,28.39
2025-06-14 22:00:00+00:00,459.23,28.45
2025-06-14 23:00:00+00:00,298.12,28.44
2025-06-15 00:00:00+00:00,132.0,28.33
2025-06-15 01:00:00+00:00,11.9,27.92
2025-06-15 02:00:00+00:00,0.0,27.57
2025-06-15 03:00:00+00:00,0.0,27.45
2025-06-15 04:00:00+00:00,0.0,27.37
2025-06-15 05:00:00+00:00,0.0,27.32
2025-06-15 06:00:00+00:00,0.0,27.25
2025-06-15 07:00:00+00:00,0.0,27.2
2025-06-15 08:00:00+00:00,0.0,27.14
2025-06-15 09:00:00+00:00,0.0,27.06
2025-06-15 10:00:00+00:00,0.0,27.0
2025-06-15 11:00:00+00:00,0.0,26.97
2025-06-15 12:00:00+00:00,0.0,26.95
2025-06-15 13:00:00+00:00,0.0,26.91
2025-06-15 14:00:00+00:00,34.35,26.98
2025-06-15 15:00:00+00:00,186.0,27.52
2025-06-15 16:00:00+00:00,365.42,27.88
2025-06-15 17:00:00+00:00,504.83,28.18
2025-06-15 18:00:00+00:00,631.17,28.52
2025-06-15 19:00:00+00:00,721.95,28.8
2025-06-15 20:00:00+00:00,754.62,28.98
2025-06-15 21:00:00+00:00,667.08,29.01
2025-06-15 22:00:00+00:00,528.55,28.91
2025-06-15 23:00:00+00:00,308.77,28.7
2025-06-16 00:00:00+00:00,137.0,28.4
2025-06-16 01:00:00+00:00,12.0,27.86
2025-06-16 02:00:00+00:00,0.0,27.49
2025-06-16 03:00:00+00:00,0.0,27.3
2025-06-16 04:00:00+00:00,0.0,27.15
2025-06-16 05:00:00+00:00,0.0,27.05
2025-06-16 06:00:00+00:00,0.0,26.98
2025-06-16 07:00:00+00:00,0.0,26.91
2025-06-16 08:00:00+00:00,0.0,26.8
2025-06-16 09:00:00+00:00,0.0,26.66
2025-06-16 10:00:00+00:00,0.0,26.53
2025-06-16 11:00:00+00:00,0.0,26.39
2025-06-16 12:00:00+00:00,0.0,26.26
2025-06-16 13:00:00+00:00,0.0,26.11
2025-06-16 14:00:00+00:00,39.85,26.19
2025-06-16 15:00:00+00:00,219.5,26.94
2025-06-16 16:00:00+00:00,423.73,27.37
2025-06-16 17:00:00+00:00,601.17,27.68
2025-06-16 18:00:00+00:00,723.78,27.98
2025-06-16 19:00:00+00:00,793.6,28.24
2025-06-16 20:00:00+00:00,783.45,28.46
2025-06-16 21:00:00+00:00,706.28,28.61
2025-06-16 22:00:00+00:00,569.03,28.66
2025-06-16 23:00:00+00:00,377.9,28.59
2025-06-17 00:00:00+00:00,168.62,28.36
2025-06-17 01:00:00+00:00,15.2,27.8
2025-06-17 02:00:00+00:00,0.0,27.26
2025-06-17 03:00:00+00:00,0.0,26.97
2025-06-17 04:00:00+00:00,0.0,26.76
2025-06-17 05:00:00+00:00,0.0,26.63
2025-06-17 06:00:00+00:00,0.0,26.52
2025-06-17 07:00:00+00:00,0.0,26.44
2025-06-17 08:00:00+00:00,0.0,26.31
2025-06-17 09:00:00+00:00,0.0,26.16
2025-06-17 10:00:00+00:00,0.0,25.99
2025-06-17 11:00:00+00:00,0.0,25.81
2025-06-17 12:00:00+00:00,0.0,25.67
2025-06-17 13:00:00+00:00,0.0,25.54
2025-06-17 14:00:00+00:00,42.12,25.63
2025-06-17 15:00:00+00:00,224.8,26.15
2025-06-17 16:00:00+00:00,427.05,26.44
2025-06-17 17:00:00+00:00,608.88,26.78
2025-06-17 18:00:00+00:00,731.17,27.18
2025-06-17 19:00:00+00:00,799.97,27.53
2025-06-17 20:00:00+00:00,796.42,27.8
2025-06-17 21:00:00+00:00,727.03,27.98
2025-06-17 22:00:00+00:00,563.5,28.06
2025-06-17 23:00:00+00:00,375.45,28.0
2025-06-18 00:00:00+00:00,169.43,27.8
2025-06-18 01:00:00+00:00,15.98,27.33
2025-06-18 02:00:00+00:00,0.0,26.93
2025-06-18 03:00:00+00:00,0.0,26.74
2025-06-18 04:00:00+00:00,0.0,26.61
2025-06-18 05:00:00+00:00,0.0,26.49
2025-06-18 06:00:00+00:00,0.0,26.4
2025-06-18 07:00:00+00:00,0.0,26.32
2025-06-18 08:00:00+00:00,0.0,26.22
2025-06-18 09:00:00+00:00,0.0,26.13
2025-06-18 10:00:00+00:00,0.0,26.03
2025-06-18 11:00:00+00:00,0.0,25.98
2025-06-18 12:00:00+00:00,0.0,25.95
2025-06-18 13:00:00+00:00,0.0,25.9
2025-06-18 14:00:00+00:00,35.75,26.04
2025-06-18 15:00:00+00:00,184.48,26.85
2025-06-18 16:00:00+00:00,367.62,27.28
2025-06-18 17:00:00+00:00,559.95,27.63
2025-06-18 18:00:00+00:00,675.92,27.94
2025-06-18 19:00:00+00:00,664.92,28.2
2025-06-18 20:00:00+00:00,672.38,28.4
2025-06-18 21:00:00+00:00,647.35,28.53
2025-06-18 22:00:00+00:00,512.55,28.6
2025-06-18 23:00:00+00:00,295.42,28.57
2025-06-19 00:00:00+00:00,136.73,28.39
2025-06-19 01:00:00+00:00,12.77,27.96
2025-06-19 02:00:00+00:00,0.0,27.55
2025-06-19 03:00:00+00:00,0.0,27.36
2025-06-19 04:00:00+00:00,0.0,27.2
2025-06-19 05:00:00+00:00,0.0,27.07
2025-06-19 06:00:00+00:00,0.0,26.95
2025-06-19 07:00:00+00:00,0.0,26.86
2025-06-19 08:00:00+00:00,0.0,26.77
2025-06-19 09:00:00+00:00,0.0,26.68
2025-06-19 10:00:00+00:00,0.0,26.6
2025-06-19 11:00:00+00:00,0.0,26.5
2025-06-19 12:00:00+00:00,0.0,26.41
2025-06-19 13:00:00+00:00,0.0,26.32
2025-06-19 14:00:00+00:00,35.55,26.43
2025-06-19 15:00:00+00:00,195.4,27.09
2025-06-19 16:00:00+00:00,391.58,27.5
2025-06-19 17:00:00+00:00,577.85,27.85
2025-06-19 18:00:00+00:00,711.62,28.2
2025-06-19 19:00:00+00:00,748.5,28.55
2025-06-19 20:00:00+00:00,712.22,28.81
2025-06-19 21:00:00+00:00,655.03,28.92
2025-06-19 22:00:00+00:00,534.15,28.87
2025-06-19 23:00:00+00:00,339.0,28.7
2025-06-20 00:00:00+00:00,154.4,28.42
2025-06-20 01:00:00+00:00,14.07,28.01
2025-06-20 02:00:00+00:00,0.0,27.61
2025-06-20 03:00:00+00:00,0.0,27.38
2025-06-20 04:00:00+00:00,0.0,27.2
2025-06-20 05:00:00+00:00,0.0,27.05
2025-06-20 06:00:00+00:00,0.0,26.9
2025-06-20 07:00:00+00:00,0.0,26.74
2025-06-20 08:00:00+00:00,0.0,26.57
2025-06-20 09:00:00+00:00,0.0,26.43
2025-06-20 10:00:00+00:00,0.0,26.33
2025-06-20 11:00:00+00:00,0.0,26.27
2025-06-20 12:00:00+00:00,0.0,26.28
2025-06-20 13:00:00+00:00,0.0,26.29
2025-06-20 14:00:00+00:00,17.88,26.41
2025-06-20 15:00:00+00:00,106.1,26.66
2025-06-20 16:00:00+00:00,217.93,26.97
2025-06-20 17:00:00+00:00,322.02,27.28
2025-06-20 18:00:00+00:00,417.9,27.61
2025-06-20 19:00:00+00:00,441.83,27.93
2025-06-20 20:00:00+00:00,381.02,28.21
2025-06-20 21:00:00+00:00,380.85,28.38
2025-06-20 22:00:00+00:00,275.88,28.4
2025-06-20 23:00:00+00:00,163.68,28.29
2025-06-21 00:00:00+00:00,66.57,28.0
2025-06-21 01:00:00+00:00,8.62,27.5
2025-06-21 02:00:00+00:00,0.0,27.15
2025-06-21 03:00:00+00:00,0.0,26.92
2025-06-21 04:00:00+00:00,0.0,26.74
2025-06-21 05:00:00+00:00,0.0,26.6
2025-06-21 06:00:00+00:00,0.0,26.51
2025-06-21 07:00:00+00:00,0.0,26.44
2025-06-21 08:00:00+00:00,0.0,26.34
2025-06-21 09:00:00+00:00,0.0,26.21
2025-06-21 10:00:00+00:00,0.0,26.07
2025-06-21 11:00:00+00:00,0.0,25.95
2025-06-21 12:00:00+00:00,0.0,25.89
2025-06-21 13:00:00+00:00,0.0,25.82
2025-06-21 14:00:00+00:00,37.0,25.95
2025-06-21 15:00:00+00:00,200.27,26.68
2025-06-21 16:00:00+00:00,382.52,27.07
2025-06-21 17:00:00+00:00,584.4,27.43
2025-06-21 18:00:00+00:00,708.3,27.79
2025-06-21 19:00:00+00:00,723.95,28.09
2025-06-21 20:00:00+00:00,673.2,28.26
2025-06-21 21:00:00+00:00,547.95,28.31
2025-06-21 22:00:00+00:00,410.12,28.22
2025-06-21 23:00:00+00:00,257.33,28.0
2025-06-22 00:00:00+00:00,106.18,27.56
2025-06-22 01:00:00+00:00,12.02,26.94
2025-06-22 02:00:00+00:00,0.0,26.49
2025-06-22 03:00:00+00:00,0.0,26.29
2025-06-22 04:00:00+00:00,0.0,26.16
2025-06-22 05:00:00+00:00,0.0,26.08
2025-06-22 06:00:00+00:00,0.0,26.06
2025-06-22 07:00:00+00:00,0.0,26.06
2025-06-22 08:00:00+00:00,0.0,26.05
2025-06-22 09:00:00+00:00,0.0,25.99
2025-06-22 10:00:00+00:00,0.0,25.88
2025-06-22 11:00:00+00:00,0.0,25.73
2025-06-22 12:00:00+00:00,0.0,25.65
2025-06-22 13:00:00+00:00,0.0,25.65
2025-06-22 14:00:00+00:00,27.92,25.82
2025-06-22 15:00:00+00:00,164.85,26.59
2025-06-22 16:00:00+00:00,323.92,27.1
2025-06-22 17:00:00+00:00,532.28,27.46
2025-06-22 18:00:00+00:00,632.47,27.83
2025-06-22 19:00:00+00:00,689.0,28.13
2025-06-22 20:00:00+00:00,636.72,28.23
2025-06-22 21:00:00+00:00,463.65,28.23
2025-06-22 22:00:00+00:00,340.83,28.15
2025-06-22 23:00:00+00:00,221.68,27.95
2025-06-23 00:00:00+00:00,99.22,27.64
2025-06-23 01:00:00+00:00,13.3,27.19
2025-06-23 02:00:00+00:00,0.0,26.81
2025-06-23 03:00:00+00:00,0.0,26.69
2025-06-23 04:00:00+00:00,0.0,26.68
2025-06-23 05:00:00+00:00,0.0,26.65
2025-06-23 06:00:00+00:00,0.0,26.56
2025-06-23 07:00:00+00:00,0.0,26.43
2025-06-23 08:00:00+00:00,0.0,26.33
2025-06-23 09:00:00+00:00,0.0,26.21
2025-06-23 10:00:00+00:00,0.0,26.12
2025-06-23 11:00:00+00:00,0.0,26.07
2025-06-23 12:00:00+00:00,0.0,26.01
2025-06-23 13:00:00+00:00,0.0,25.94
2025-06-23 14:00:00+00:00,30.08,26.0
2025-06-23 15:00:00+00:00,171.85,26.42
2025-06-23 16:00:00+00:00,339.33,26.62
2025-06-23 17:00:00+00:00,540.62,26.79
2025-06-23 18:00:00+00:00,652.35,26.99
2025-06-23 19:00:00+00:00,600.17,27.17
2025-06-23 20:00:00+00:00,657.72,27.24
2025-06-23 21:00:00+00:00,575.58,27.27
2025-06-23 22:00:00+00:00,366.9,27.27
2025-06-23 23:00:00+00:00,236.05,27.28
2025-06-24 00:00:00+00:00,104.78,27.22
2025-06-24 01:00:00+00:00,10.95,26.97
2025-06-24 02:00:00+00:00,0.0,26.75
2025-06-24 03:00:00+00:00,0.0,26.68
2025-06-24 04:00:00+00:00,0.0,26.59
2025-06-24 05:00:00+00:00,0.0,26.49
2025-06-24 06:00:00+00:00,0.0,26.37
2025-06-24 07:00:00+00:00,0.0,26.26
2025-06-24 08:00:00+00:00,0.0,26.18
2025-06-24 09:00:00+00:00,0.0,26.11
2025-06-24 10:00:00+00:00,0.0,26.09
2025-06-24 11:00:00+00:00,0.0,26.02
2025-06-24 12:00:00+00:00,0.0,25.97
2025-06-24 13:00:00+00:00,0.0,25.92
2025-06-24 14:00:00+00:00,16.98,26.01
2025-06-24 15:00:00+00:00,104.68,26.59
2025-06-24 16:00:00+00:00,204.05,26.99
2025-06-24 17:00:00+00:00,352.55,27.35
2025-06-24 18:00:00+00:00,387.25,27.68
2025-06-24 19:00:00+00:00,383.02,27.9
2025-06-24 20:00:00+00:00,421.42,28.06
2025-06-24 21:00:00+00:00,367.95,28.14
2025-06-24 22:00:00+00:00,376.85,28.08
2025-06-24 23:00:00+00:00,235.23,27.92
2025-06-25 00:00:00+00:00,91.2,27.64
2025-06-25 01:00:00+00:00,10.98,27.17
2025-06-25 02:00:00+00:00,0.0,26.74
2025-06-25 03:00:00+00:00,0.0,26.52
2025-06-25 04:00:00+00:00,0.0,26.4
2025-06-25 05:00:00+00:00,0.0,26.34
2025-06-25 06:00:00+00:00,0.0,26.3
2025-06-25 07:00:00+00:00,0.0,26.25
2025-06-25 08:00:00+00:00,0.0,26.2
2025-06-25 09:00:00+00:00,0.0,26.14
2025-06-25 10:00:00+00:00,0.0,26.11
2025-06-25 11:00:00+00:00,0.0,26.12
2025-06-25 12:00:00+00:00,0.0,26.12
2025-06-25 13:00:00+00:00,0.0,26.13
2025-06-25 14:00:00+00:00,29.05,26.32
2025-06-25 15:00:00+00:00,155.88,26.97
2025-06-25 16:00:00+00:00,326.0,27.43
2025-06-25 17:00:00+00:00,493.02,27.79
2025-06-25 18:00:00+00:00,648.75,28.13
2025-06-25 19:00:00+00:00,691.03,28.35
2025-06-25 20:00:00+00:00,606.3,28.51
2025-06-25 21:00:00+00:00,462.25,28.58
2025-06-25 22:00:00+00:00,315.58,28.54
2025-06-25 23:00:00+00:00,198.1,28.45
2025-06-26 00:00:00+00:00,65.57,28.3
2025-06-26 01:00:00+00:00,11.85,27.93
2025-06-26 02:00:00+00:00,0.0,27.63
2025-06-26 03:00:00+00:00,0.0,27.51
2025-06-26 04:00:00+00:00,0.0,27.44
2025-06-26 05:00:00+00:00,0.0,27.37
2025-06-26 06:00:00+00:00,0.0,27.26
2025-06-26 07:00:00+00:00,0.0,27.14
2025-06-26 08:00:00+00:00,0.0,27.0
2025-06-26 09:00:00+00:00,0.0,26.87
2025-06-26 10:00:00+00:00,0.0,26.73
2025-06-26 11:00:00+00:00,0.0,26.58
2025-06-26 12:00:00+00:00,0.0,26.48
2025-06-26 13:00:00+00:00,0.0,26.41
2025-06-26 14:00:00+00:00,36.3,26.58
2025-06-26 15:00:00+00:00,213.5,27.22
2025-06-26 16:00:00+00:00,425.73,27.62
2025-06-26 17:00:00+00:00,603.9,27.99
2025-06-26 18:00:00+00:00,722.28,28.35
2025-06-26 19:00:00+00:00,764.5,28.61
2025-06-26 20:00:00+00:00,727.28,28.78
2025-06-26 21:00:00+00:00,651.65,28.84
2025-06-26 22:00:00+00:00,475.95,28.83
2025-06-26 23:00:00+00:00,310.17,28.78
2025-06-27 00:00:00+00:00,142.23,28.66
2025-06-27 01:00:00+00:00,15.18,28.28
2025-06-27 02:00:00+00:00,0.0,27.91
2025-06-27 03:00:00+00:00,0.0,27.73
2025-06-27 04:00:00+00:00,0.0,27.55
2025-06-27 05:00:00+00:00,0.0,27.38
2025-06-27 06:00:00+00:00,0.0,27.18
2025-06-27 07:00:00+00:00,0.0,26.87
2025-06-27 08:00:00+00:00,0.0,26.51
2025-06-27 09:00:00+00:00,0.0,26.21
